entity_type,entity_code,entity_name,source_table,parent_code,level,value_type,description,status,last_verified_at
metric_node,A,个金群,data_account_metric_node,,1,,product=A; local=; functional_group=; type=CATEGORY,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.02.01.071,科技存款利息支出_利息支出,data_account_metric_node,E01.04.01.02.01,6,,product=E01; local=04.01.02.01.071; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.011,交易性金融负债_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.011; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.015,卖出回购_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.015; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.016,发行同业存单_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.016; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.017,同业存放_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.017; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.018,同业拆借_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.018; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.019,向央行借款_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.019; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.03.01.020,转贷款_利息支出,data_account_metric_node,E01.04.01.03.01,6,,product=E01; local=04.01.03.01.020; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.04.01.057,零钱+渠道费,data_account_metric_node,E01.04.01.04.01,6,,product=E01; local=04.01.04.01.057; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.05.01.060,流动性专项备付_利息支出,data_account_metric_node,E01.04.01.05.01,6,,product=E01; local=04.01.05.01.060; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.06.01.005,产品_利息支出,data_account_metric_node,E01.04.01.06.01,6,,product=E01; local=04.01.06.01.005; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.06.01.012,利息净收入_利息支出,data_account_metric_node,E01.04.01.06.01,6,,product=E01; local=04.01.06.01.012; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.06.01.013,负债业务_利息支出,data_account_metric_node,E01.04.01.06.01,6,,product=E01; local=04.01.06.01.013; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.06.01.014,金融机构往来利息支出,data_account_metric_node,E01.04.01.06.01,6,,product=E01; local=04.01.06.01.014; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.01.06.01.059,经营部分_利息支出,data_account_metric_node,E01.04.01.06.01,6,,product=E01; local=04.01.06.01.059; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.01.01.001,FTP成本,data_account_metric_node,E01.04.02.01.01,6,,product=E01; local=04.02.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.01.01.017,资产业务_FTP成本,data_account_metric_node,E01.04.02.01.01,6,,product=E01; local=04.02.01.01.017; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.01.01.040,数字人民FTP成本,data_account_metric_node,E01.04.02.01.01,6,,product=E01; local=04.02.01.01.040; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.01.01.041,流动性备付FTP成本,data_account_metric_node,E01.04.02.01.01,6,,product=E01; local=04.02.01.01.041; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.01.01.042,司库FTP成本,data_account_metric_node,E01.04.02.01.01,6,,product=E01; local=04.02.01.01.042; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.024,存款_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.024; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.025,活期储蓄存款_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.025; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.026,定期储蓄存款_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.026; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.027,单位活期存款_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.027; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.028,单位定期存款_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.028; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.029,同业存放活期负债_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.029; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.02.01.030,同业存放定期负债_外部利息支出,data_account_metric_node,E01.04.02.02.01,6,,product=E01; local=04.02.02.01.030; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.023,外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.023; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.031,同业拆入负债_外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.031; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.032,卖出回购外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.032; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.033,发行同业存单外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.033; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.034,向中央银行借款外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.034; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.035,交易性金融负债外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.035; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.02.03.01.036,付息负债外部利息支出,data_account_metric_node,E01.04.02.03.01,6,,product=E01; local=04.02.03.01.036; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.004,手续费支出,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.004; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.005,催收费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.005; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.006,商户结算便利应付款渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.006; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.007,导流渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.007; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.008,征信费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.008; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.009,流转渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.009; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.010,清算费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.010; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.011,渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.011; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.012,联贷渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.012; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.014,代偿保费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.014; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.015,担保费用,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.015; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.023,腾讯渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.023; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.024,电信分期渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.024; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.025,清仓回购渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.025; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.026,联贷腾讯渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.026; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.027,流转腾讯渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.027; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.028,导流腾讯渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.028; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.029,手续费支出_电信分期渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.029; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.030,手续费支出_其他,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.030; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.01.01.031,零钱通渠道费,data_account_metric_node,E01.04.03.01.01,6,,product=E01; local=04.03.01.01.031; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.03.02.01.016,积分,data_account_metric_node,E01.04.03.02.01,6,,product=E01; local=04.03.02.01.016; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.01.01.002,个人定期,data_account_metric_node,E01.04.09.01.01,6,,product=E01; local=04.09.01.01.002; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.01.01.003,个人活期,data_account_metric_node,E01.04.09.01.01,6,,product=E01; local=04.09.01.01.003; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.01.01.005,产品存款,data_account_metric_node,E01.04.09.01.01,6,,product=E01; local=04.09.01.01.005; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.01.01.006,保证金存款,data_account_metric_node,E01.04.09.01.01,6,,product=E01; local=04.09.01.01.006; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.01.01.007,数字人民币存款,data_account_metric_node,E01.04.09.01.01,6,,product=E01; local=04.09.01.01.007; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.02.01.008,交易性金融负债,data_account_metric_node,E01.04.09.02.01,6,,product=E01; local=04.09.02.01.008; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.04.09.04.01.004,产品,data_account_metric_node,E01.04.09.04.01,6,,product=E01; local=04.09.04.01.004; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.001,减：资产减值损失,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.002,贷款减值损失,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.002; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.004,风险成本_超额拨备,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.004; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.005,非贷减值损失,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.005; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.008,风险成本_基础拨备,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.008; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.01.010,表内风险成本_减值损失,data_account_metric_node,E01.06.01.01.01,6,,product=E01; local=06.01.01.01.010; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.02.003,实际风险成本,data_account_metric_node,E01.06.01.01.02,6,,product=E01; local=06.01.01.02.003; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.02.006,减：风险成本,data_account_metric_node,E01.06.01.01.02,6,,product=E01; local=06.01.01.02.006; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.02.007,风险成本,data_account_metric_node,E01.06.01.01.02,6,,product=E01; local=06.01.01.02.007; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.06.01.01.02.009,同业风险成本,data_account_metric_node,E01.06.01.01.02,6,,product=E01; local=06.01.01.02.009; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.07.01.01.01.001,减：税金及附加,data_account_metric_node,E01.07.01.01.01,6,,product=E01; local=07.01.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.07.02.01.01.001,减：所得税,data_account_metric_node,E01.07.02.01.01,6,,product=E01; local=07.02.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.07.02.01.01.002,企业所得税费用一般费用,data_account_metric_node,E01.07.02.01.01,6,,product=E01; local=07.02.01.01.002; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.07.02.01.02.003,企业所得税费用特殊调整,data_account_metric_node,E01.07.02.01.02,6,,product=E01; local=07.02.01.02.003; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.01.01.01.001,内部营业净收入,data_account_metric_node,E01.08.01.01.01,6,,product=E01; local=08.01.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.01.01.01.002,净收入,data_account_metric_node,E01.08.01.01.01,6,,product=E01; local=08.01.01.01.002; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.01.02.01.004,超额拨备,data_account_metric_node,E01.08.01.02.01,6,,product=E01; local=08.01.02.01.004; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.02.01.01.001,分摊前利润,data_account_metric_node,E01.08.02.01.01,6,,product=E01; local=08.02.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.03.01.01.001,税前利润,data_account_metric_node,E01.08.03.01.01,6,,product=E01; local=08.03.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.08.04.01.01.001,净利润,data_account_metric_node,E01.08.04.01.01,6,,product=E01; local=08.04.01.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,E01.09.98.01.01.901,验收E2E_加总基准指标,data_account_metric_node,E01.09.98.01.01,6,,product=E01; local=09.98.01.01.901; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.017,管理贷款日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.017; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.021,债转,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.021; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.022,银承保函,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.022; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.042,一般性贷款_日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.042; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.044,福费廷_日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.044; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.046,贷款资产_表内日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.046; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.059,表内贷款日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.059; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.060,联合贷款日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.060; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.061,资产流转日均,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.061; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.01.01.063,表联合贷款_日均总额,data_account_metric_node,F.01.01.01.01,6,,product=F; local=01.01.01.01.063; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.003,PL债券投资_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.003; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.008,二级资本债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.008; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.009,信用债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.009; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.011,国债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.011; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.012,地方债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.012; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.013,政金债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.013; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.014,铁道债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.014; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.015,银行债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.015; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.016,非银债_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.016; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.039,信用债投资_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.039; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.01.040,政策性金融债投资_日均,data_account_metric_node,F.01.01.02.01,6,,product=F; local=01.01.02.01.040; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.02.004,PL同业存单投资_日均,data_account_metric_node,F.01.01.02.02,6,,product=F; local=01.01.02.02.004; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.02.025,同业存单投资_日均,data_account_metric_node,F.01.01.02.02,6,,product=F; local=01.01.02.02.025; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.03.005,债基投资_日均,data_account_metric_node,F.01.01.02.03,6,,product=F; local=01.01.02.03.005; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.03.006,货基投资_日均,data_account_metric_node,F.01.01.02.03,6,,product=F; local=01.01.02.03.006; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.03.037,同业货基投资_日均,data_account_metric_node,F.01.01.02.03,6,,product=F; local=01.01.02.03.037; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.03.038,同业债基投资_日均,data_account_metric_node,F.01.01.02.03,6,,product=F; local=01.01.02.03.038; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.04.007,ABS投资_日均,data_account_metric_node,F.01.01.02.04,6,,product=F; local=01.01.02.04.007; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.04.018,ABN,data_account_metric_node,F.01.01.02.04,6,,product=F; local=01.01.02.04.018; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.04.019,ABS,data_account_metric_node,F.01.01.02.04,6,,product=F; local=01.01.02.04.019; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.02.04.041,资产支持证券（ABS）日均,data_account_metric_node,F.01.01.02.04,6,,product=F; local=01.01.02.04.041; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.024,买入返售_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.024; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.027,存放同业_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.027; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.028,拆放同业_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.028; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.031,存放同业活期资产_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.031; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.032,存放同业定期资产_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.032; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.033,存放同业其他资产_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.033; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.034,拆放同业资产_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.034; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.01.035,买入返售资产_日均,data_account_metric_node,F.01.01.03.01,6,,product=F; local=01.01.03.01.035; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.02.026,央行存放_日均,data_account_metric_node,F.01.01.03.02,6,,product=F; local=01.01.03.02.026; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.02.029,存放央行法准_表内日均,data_account_metric_node,F.01.01.03.02,6,,product=F; local=01.01.03.02.029; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.03.02.030,存放央行超备_表内日均,data_account_metric_node,F.01.01.03.02,6,,product=F; local=01.01.03.02.030; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.047,同业存放活期负债_日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.047; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.048,同业存放定期负债_日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.048; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.049,同业拆入负债_日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.049; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.050,卖出回购日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.050; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.051,发行同业存单日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.051; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.052,向中央银行借款日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.052; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.053,交易性金融负债日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.053; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.04.01.054,付息负债日均,data_account_metric_node,F.01.01.04.01,6,,product=F; local=01.01.04.01.054; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.05.01.023,管理资产日均,data_account_metric_node,F.01.01.05.01,6,,product=F; local=01.01.05.01.023; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.05.01.064,管理资产_日均总额,data_account_metric_node,F.01.01.05.01,6,,product=F; local=01.01.05.01.064; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.05.01.066,代销理财日均,data_account_metric_node,F.01.01.05.01,6,,product=F; local=01.01.05.01.066; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.06.01.001,产品利息收入_日均,data_account_metric_node,F.01.01.06.01,6,,product=F; local=01.01.06.01.001; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.06.01.002,产品贷款利息收入_日均,data_account_metric_node,F.01.01.06.01,6,,product=F; local=01.01.06.01.002; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.06.01.020,资产日均,data_account_metric_node,F.01.01.06.01,6,,product=F; local=01.01.06.01.020; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.06.01.043,日均,data_account_metric_node,F.01.01.06.01,6,,product=F; local=01.01.06.01.043; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
metric_node,F.01.01.06.01.045,纯自营贷款表内_日均,data_account_metric_node,F.01.01.06.01,6,,product=F; local=01.01.06.01.045; functional_group=; type=METRIC,active,2026-05-31T00:00:00+08:00
